id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,region
4418,0,1,13,27,14,13,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1026,0,42,104,1,1,8,6.933423042,64,665
4419,0,1,17,32,12,14,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,295,0,34,106,6,1,9,5.686975479,81,665
4421,0,1,12,26,NA,6,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,550,1,24,85,1,1,8,6.309918404,64,665
4422,0,1,12,27,NA,8,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,538,0,27,81,1,1,9,6.287858486,81,665
4424,0,1,5,30,2,3,139895,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,37,NA,1,0,19,5.857933044,361,665
4425,0,1,12,27,8,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,711,0,37,109,1,1,9,6.566672325,81,665
4428,0,1,12,29,4,4,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,229,0,20,76,1,0,11,5.433722019,121,665
4429,0,1,12,27,4,3,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,220,0,31,73,1,0,9,5.393627644,81,665
4431,0,1,12,29,8,2,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,26,62,1,0,11,5.736572266,121,665
4433,0,1,12,24,10,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,320,0,28,76,1,1,6,5.768321037,36,665
4434,0,1,12,27,10,9,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,303,0,26,76,1,1,9,5.713732719,81,665
4437,0,1,13,26,5,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,1,36,104,1,1,7,6.109247684,49,665
4438,0,1,12,29,9,11,540475,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,753,0,29,NA,1,0,11,6.624065399,121,665
4440,0,1,12,26,4,11,345645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,35,103,1,0,8,6.082219124,64,665
4442,0,1,11,28,1,7,331693,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,27,NA,1,0,11,5.783825397,121,665
4444,0,1,16,32,NA,12,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,846,0,44,106,1,0,10,6.740519524,100,665
4445,0,1,14,26,12,14,375674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,0,49,112,1,1,6,5.746203423,36,665
4446,0,1,13,34,7,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,479,0,38,NA,1,1,15,6.171700478,225,665
4448,0,1,12,31,10,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,429,0,24,94,6,1,13,6.061457157,169,665
4449,0,1,14,29,11,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,490,1,25,83,1,1,9,6.194405556,81,665
4450,0,1,12,24,11,9,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,34,NA,6,1,6,5.888877869,36,665
4451,0,1,14,33,0,2,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,1,40,91,1,0,13,5.991464615,169,665
4454,0,1,12,24,7,8,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,423,0,30,NA,1,0,6,6.047372341,36,665
4458,0,1,12,27,5,5,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,311,0,12,NA,6,0,9,5.739792824,81,665
4459,0,1,11,27,3,7,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,271,0,12,NA,6,0,10,5.602118969,100,665
4461,0,1,18,26,12,12,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,385,0,33,NA,6,0,2,5.953243256,4,665
4462,0,1,16,24,12,12,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,529,1,18,NA,1,0,2,6.270988464,4,665
4464,0,1,11,31,6,10,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,29,81,1,1,14,6.551080227,196,665
4467,0,1,10,32,6,5,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,381,0,15,87,1,1,16,5.942799568,256,665
4470,0,1,12,28,12,12,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,465,0,36,118,1,1,10,6.142037392,100,665
4471,0,1,10,34,8,8,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,37,NA,1,0,18,5.991464615,324,665
4473,0,1,10,33,9,8,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,38,NA,6,1,17,6.120297432,289,665
4476,0,0,12,24,NA,4,90509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,20,NA,1,0,6,5.56068182,36,665
4477,0,0,13,28,0,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,705,0,26,NA,1,0,9,6.558197975,81,665
4482,0,0,13,30,NA,NA,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,417,0,45,74,1,1,11,6.0330863,121,665
4486,0,0,11,27,NA,13,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,14,NA,6,0,10,5.52146101,100,665
4488,0,0,12,24,NA,2,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,460,0,28,NA,1,0,6,6.13122654,36,665
4489,0,0,8,26,NA,NA,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,19,NA,1,0,12,5.783825397,144,665
4490,0,0,9,25,NA,NA,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,275,0,15,NA,2,0,10,5.616771221,100,665
4491,0,0,12,26,7,NA,321175,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,NA,1,1,8,5.783825397,64,665
4492,0,0,15,25,NA,8,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,300,1,20,NA,1,0,4,5.703782558,16,665
4493,0,0,8,31,NA,8,540475,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,17,NA,6,0,17,5.52146101,289,665
4495,0,0,12,28,9,10,417415,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,288,0,39,NA,1,1,10,5.662960529,100,665
4497,0,0,13,28,3,8,92784,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,1,16,85,1,0,9,6.309918404,81,665
4500,0,0,12,33,12,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,429,1,38,NA,1,1,15,6.061457157,225,665
4501,0,0,8,30,NA,NA,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,23,NA,1,0,16,5.926926136,256,665
4503,0,0,9,30,5,4,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,26,NA,1,0,15,6.357842445,225,665
4504,0,0,13,25,5,NA,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,531,0,25,96,6,0,6,6.274762154,36,665
4505,0,0,12,24,4,NA,82135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,250,1,22,NA,6,0,6,5.52146101,36,665
4506,0,0,12,27,NA,8,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,440,0,27,73,1,1,9,6.086774826,81,665
4507,0,0,12,26,NA,6,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,27,75,1,0,8,6.12468338,64,665
4508,0,0,12,27,5,5,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,34,95,1,1,9,6.082219124,81,665
4511,0,0,12,27,NA,5,317074,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,42,102,4,1,9,6.309918404,81,666
4512,0,0,16,25,12,16,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,650,0,31,107,1,1,3,6.47697258,9,666
4514,0,0,11,26,7,3,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,423,0,19,86,1,0,9,6.047372341,81,666
4516,0,0,13,27,18,8,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,420,0,41,104,1,1,8,6.040254593,64,666
4517,0,0,14,25,18,8,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,200,1,43,106,6,1,5,5.298317432,25,666
4518,0,0,8,26,3,10,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,400,0,24,NA,1,0,12,5.991464615,144,666
4519,0,0,9,24,5,NA,425871,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,300,0,16,NA,1,0,9,5.703782558,81,666
4520,0,0,12,30,5,7,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,714,0,21,95,1,0,12,6.570882797,144,666
4521,0,0,12,25,12,8,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,37,116,1,0,7,5.986452103,49,666
4522,0,0,9,29,6,8,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,20,66,1,0,14,5.986452103,196,666
4523,0,0,16,28,5,0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,734,0,38,101,1,1,6,6.598508835,36,666
4525,0,0,12,25,12,12,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,688,0,23,96,1,0,7,6.533788681,49,666
4530,0,0,6,28,3,11,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212,0,NA,NA,6,1,16,5.356586456,256,665
4531,0,0,12,31,NA,9,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,41,104,1,0,13,6.120297432,169,665
4534,0,0,15,24,17,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,0,32,NA,6,1,3,5.857933044,9,665
4535,0,0,16,28,NA,16,438085,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,577,0,39,138,6,1,6,6.357842445,36,665
4538,0,0,16,31,10,14,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,699,0,34,105,1,0,9,6.549650669,81,665
4539,0,0,16,27,14,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,44,106,6,1,5,5.926926136,25,665
4540,0,0,13,24,14,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,33,NA,1,1,5,5.926926136,25,665
4541,0,0,12,33,10,9,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,364,0,40,NA,1,1,15,5.897153854,225,665
4543,0,0,12,29,11,4,118905,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220,0,22,67,5,0,11,5.393627644,121,665
4548,0,0,16,31,0,0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,621,0,27,NA,1,0,9,6.431331158,81,665
4551,0,0,11,31,NA,NA,140524,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,31,NA,5,0,14,5.926926136,196,665
4552,0,0,16,26,12,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,341,0,24,97,6,0,4,5.831882477,16,665
4553,0,0,16,24,12,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,16,NA,1,0,2,5.940171242,4,665
4554,0,0,11,32,NA,NA,470506,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,260,0,37,NA,1,0,15,5.56068182,225,665
4557,0,0,8,30,NA,NA,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,30,NA,1,0,16,6.192362309,256,667
4558,0,0,11,26,8,9,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,433,0,18,NA,1,0,9,6.070737839,81,667
4560,0,0,11,27,8,NA,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,365,0,19,NA,1,0,10,5.899897575,100,667
4562,0,0,14,33,NA,NA,504746,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,257,0,41,NA,1,0,13,5.54907608,169,667
4564,0,0,14,26,12,12,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,513,1,29,NA,1,0,6,6.24027586,36,667
4565,0,0,15,31,8,9,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,288,0,40,108,1,0,10,5.662960529,100,667
4567,0,0,18,30,8,13,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,866,0,44,125,1,1,6,6.763885021,36,667
4568,0,0,12,25,7,8,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,34,106,5,0,7,6.070737839,49,667
4569,0,0,1,29,0,3,110376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,8,NA,1,0,22,6.214608192,484,667
4572,0,0,16,24,12,12,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,548,0,32,NA,1,0,2,6.306275368,4,667
4573,0,0,12,29,4,6,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,25,99,1,0,11,5.991464615,121,667
4574,0,0,9,30,NA,8,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,20,NA,1,0,15,6.070737839,225,667
4579,1,0,13,24,16,13,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,26,NA,1,1,5,5.926926136,25,666
4580,1,0,12,32,12,12,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,547,0,42,96,1,0,14,6.304448605,196,666
4584,1,0,12,24,12,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24,NA,6,1,6,5.926926136,36,666
4586,1,0,14,25,10,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,33,114,1,1,5,6.214608192,25,666
4587,1,0,16,24,18,15,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,355,1,36,117,1,1,2,5.872117996,4,666
4589,1,0,12,29,9,12,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,600,0,34,105,1,1,11,6.396929741,121,666
4590,1,0,12,34,2,3,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,650,0,40,106,1,0,16,6.47697258,256,666
4591,1,0,12,32,8,8,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,848,0,44,102,1,0,14,6.742880821,196,666
4592,1,0,12,27,10,9,1752340,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,33,NA,1,0,9,5.783825397,81,666
4593,0,1,12,33,NA,NA,460147,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,289,0,35,75,5,0,15,5.666426659,225,665
4594,0,1,14,24,5,5,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,27,99,1,0,4,6.12468338,16,665
4596,0,1,14,29,12,12,486428,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,711,0,35,NA,1,1,9,6.566672325,81,665
4601,0,1,13,34,11,12,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,46,90,1,0,15,6.023447514,225,665
4603,0,1,16,25,NA,16,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,649,0,26,101,6,0,3,6.475432873,9,665
4606,0,1,13,26,NA,NA,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,633,0,37,115,1,0,7,6.450470448,49,665
4607,0,1,16,28,10,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,37,118,1,0,6,6.580639362,36,665
4609,0,1,12,32,12,9,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,913,0,40,108,1,1,14,6.816735744,196,665
4610,0,1,13,26,8,5,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,1,29,101,1,0,7,5.926926136,49,665
4611,0,1,18,27,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,592,0,37,127,1,0,3,6.383506775,9,665
4616,0,0,16,32,NA,12,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,764,0,41,114,1,0,10,6.638567924,100,665
4617,0,0,12,26,4,9,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,24,NA,1,0,8,6.214608192,64,665
4622,0,0,11,25,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,275,0,30,76,1,1,8,5.616771221,64,665
4623,0,0,10,24,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,260,0,20,NA,6,1,8,5.56068182,64,665
4624,0,0,16,28,12,16,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,962,0,42,132,6,1,6,6.869014263,36,665
4625,0,0,12,28,NA,3,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,50,1,0,10,6.43775177,100,665
4626,0,0,12,26,NA,NA,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,26,84,1,0,8,5.808142662,64,665
4627,0,0,12,29,NA,10,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,23,55,1,0,11,6.43775177,121,665
4628,0,0,10,24,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18,NA,6,0,8,5.52146101,64,665
4629,0,0,12,34,NA,NA,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,359,0,23,73,1,0,16,5.883322239,256,665
4631,0,0,12,34,NA,6,111044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,550,0,19,NA,1,0,16,6.309918404,256,665
4632,0,0,12,24,NA,NA,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,403,0,16,61,1,0,6,5.998936653,36,665
4635,0,0,11,26,9,9,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,463,0,14,84,6,0,9,6.137727261,81,665
4637,0,0,12,24,4,5,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,396,0,12,NA,6,0,6,5.981414318,36,665
4639,0,0,12,24,NA,8,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,278,0,20,NA,6,0,6,5.627621174,36,665
4642,1,0,14,27,NA,NA,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,400,0,28,71,1,0,7,5.991464615,49,665
4643,1,0,16,24,NA,NA,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,415,0,27,84,1,0,2,6.028278351,4,665
4644,1,0,12,33,7,7,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,462,0,36,NA,1,0,15,6.135564804,225,665
4645,1,0,18,33,NA,NA,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1442,0,44,101,6,0,9,7.273786545,81,665
4648,1,0,4,27,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,125,0,NA,NA,6,0,17,4.828313828,289,665
4650,1,0,10,34,NA,8,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,200,0,22,NA,1,0,18,5.298317432,324,665
4654,1,0,10,31,NA,9,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,18,NA,1,0,15,5.703782558,225,665
4655,1,0,10,32,NA,9,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,521,0,28,NA,1,0,16,6.255750179,256,665
4656,1,0,13,25,10,12,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,266,0,24,69,1,0,6,5.583496094,36,665
4657,1,0,11,26,NA,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,80,1,0,9,5.783825397,81,665
4659,1,0,9,30,7,10,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,350,0,19,NA,5,0,15,5.857933044,225,665
4660,1,0,9,34,NA,NA,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,340,0,41,NA,1,0,19,5.828945637,361,665
4661,1,0,13,25,3,7,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,NA,1,0,6,6.43775177,36,665
4662,1,0,10,29,NA,9,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,214,0,16,69,1,0,13,5.365975857,169,665
4663,1,0,12,28,9,12,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,688,0,37,104,1,0,10,6.533788681,100,665
4664,1,0,8,32,5,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,275,0,31,NA,1,0,18,5.616771221,324,665
4666,1,0,10,32,6,10,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,40,92,1,1,16,6.12468338,256,665
4668,1,0,12,26,NA,8,95822,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,615,0,28,NA,5,0,8,6.421622276,64,665
4671,1,0,16,25,13,NA,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,732,0,40,102,1,0,3,6.595780373,9,665
4672,1,0,12,26,NA,NA,81081,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,163,0,25,NA,5,0,8,5.09375,64,665
4673,1,0,8,24,NA,NA,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,18,NA,6,0,10,5.56068182,100,665
4674,1,0,11,27,NA,NA,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,492,0,26,NA,1,0,10,6.198478699,100,665
4675,1,0,12,26,NA,NA,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,575,0,16,NA,1,0,8,6.354370117,64,665
4678,1,0,12,25,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,510,0,22,NA,5,0,7,6.234410763,49,665
4680,1,0,8,26,NA,NA,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,565,0,16,NA,6,0,12,6.336825848,144,665
4682,1,0,9,29,6,4,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,515,0,23,NA,6,0,14,6.244166851,196,665
4683,1,0,8,25,6,4,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,471,0,18,NA,1,0,11,6.154858112,121,665
4684,1,0,13,27,NA,12,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,335,1,21,97,1,0,8,5.814130306,64,665
4686,1,0,12,28,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,481,0,27,83,1,0,10,6.175867081,100,665
4687,1,0,12,26,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,642,0,36,98,1,1,8,6.464588165,64,665
4688,1,0,10,25,7,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,573,0,25,70,1,0,9,6.350885868,81,665
4692,1,0,6,32,NA,NA,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,315,0,19,NA,1,0,20,5.752572536,400,665
4693,1,0,11,30,0,8,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,360,0,45,NA,1,0,13,5.886104107,169,665
4696,1,0,12,25,NA,NA,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,339,0,26,90,6,0,7,5.826000214,49,665
4697,1,0,13,26,10,4,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,26,87,1,0,7,5.991464615,49,665
4698,1,0,15,24,NA,12,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,300,0,38,96,6,0,3,5.703782558,9,665
4699,1,0,10,34,10,12,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,580,0,34,80,1,0,18,6.363028049,324,665
4700,1,0,14,24,8,12,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,321,0,34,102,6,0,4,5.771440983,16,665
4701,1,0,12,26,2,NA,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,475,0,21,79,6,1,8,6.163314819,64,665
4702,1,0,7,25,2,NA,79093,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,0,16,NA,1,0,12,6.098074436,144,665
4704,1,0,6,25,NA,6,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,4,NA,5,0,13,5.703782558,169,665
4711,1,0,10,27,NA,5,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,252,0,14,NA,1,1,11,5.529428959,121,665
4712,1,0,12,25,9,2,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,419,0,20,NA,1,1,7,6.037870884,49,665
4713,1,0,6,34,NA,NA,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,317,0,30,NA,1,0,22,5.758901596,484,665
4715,1,0,16,29,10,12,141777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,553,0,40,104,1,0,7,6.315358162,49,665
4716,0,0,18,31,8,9,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,35,104,1,1,7,6.580639362,49,665
4721,0,0,13,25,8,12,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,729,0,30,101,6,1,6,6.591673851,36,665
4722,0,0,12,25,5,8,336009,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,314,0,28,115,1,0,7,5.749392986,49,665
4723,0,0,9,27,9,3,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,220,0,18,NA,6,0,12,5.393627644,144,665
4724,0,1,8,25,NA,4,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,235,0,24,NA,1,0,11,5.459585667,121,665
4730,0,1,9,27,NA,5,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,22,NA,1,0,12,5.808142662,144,665
4731,0,1,11,26,NA,5,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,12,NA,1,0,9,5.808142662,81,665
4733,0,1,11,30,9,7,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,NA,NA,6,0,13,5.808142662,169,665
4734,0,1,12,28,9,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,26,NA,1,0,10,5.940171242,100,665
4735,0,1,12,26,9,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,390,0,24,NA,4,0,8,5.966146946,64,665
